"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-11-07","6.26",,"0.00",,,"65","72","59","  260","  240","16.1","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-11-08","9.17",,"0.00",,,"65","74","57","  270","  250","17.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-11-09","9.84",,"0.00",,,"65","70","60","  270","  270","18.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-11-10","6.71",,"0.00",,,"64","69","57","  270","  250","16.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-11-11","5.82",,"0.00",,,"62","70","55","  270","  270","16.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-11-12","5.37",,"0.00",,,"62","68","56","  270","  240","13.0","15.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-11-13","4.70",,"0.00",,,"62","70","54","  260","  300","13.0","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-11-14","5.59",,"0.00",,,"63","74","54","  260","  280","14.1","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-11-15","5.14",,"0.00",,,"65","76","57","  260","  250","14.1","16.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-11-16","5.82",,"0.00",,,"67","76","58","  270","  260","15.0","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-11-17","9.17",,"0.00",,,"67","70","60","  270","  240","19.9","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-11-18","5.82",,"0.00",,,"64","76","55","  270","  270","21.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-11-19","6.49",,"0.00",,,"65","76","56","  270","  270","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-11-20","4.70",,"0.00",,,"62","72","52","  280","  260","12.1","15.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-11-21","5.14",,"0.00",,,"67","79","58","  280","  280","15.0","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-11-22","3.80",,"0.00",,,"74","94","62","  270","  280","13.0","15.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-11-23","6.26",,"0.00",,,"77","91","64","  270","  270","15.0","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-11-24","4.47",,"0.00",,,"69","82","58","  280","  290","13.0","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-11-25","4.92",,"0.00",,,"69","82","59","  260","  260","12.1","14.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-11-26","6.93",,"0.00",,,"61","65","59","  270","  270","25.1","30.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-11-27","9.17",,"0.01",,,"62","67","56","  270","  270","25.9","31.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-11-28","5.82",,"0.00",,,"61","77","50","  270","  280","15.0","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-11-29","4.70",,"0.00",,,"62","74","54","  270","  280","15.0","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-11-30","5.14",,"0.00",,,"61","72","52","  260","  280","15.0","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-01","4.92",,"0.00",,,"61","69","53","  250","  260","13.0","16.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-02","4.92",,"0.00",,,"61","71","52","  270","  260","14.1","16.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-03","4.70",,"0.00",,,"60","67","53","  270","  250","12.1","15.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-04","5.82",,"0.00",,,"61","73","55","   10","  360","14.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-05","4.92",,"0.00",,,"63","74","51","   20","   30","15.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-06","3.80",,"0.00",,,"61","75","45","  240","  210","12.1","14.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-07","3.80",,"0.00",,,"65","80","47","  100","  100","13.0","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-08","4.92",,"0.00",,,"67","78","52","  260","  280","15.0","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-09","3.58",,"0.00",,,"67","86","52","  290","   60","8.9","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-10","2.91",,"0.00",,,"69","85","51","   40","  290","10.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-11","4.25",,"0.00",,,"71","83","57","  290","  290","12.1","14.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-12","4.25",,"0.00",,,"66","82","54","  260","  260","13.0","15.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-13","3.80",,"0.00",,,"65","80","51","  270","  280","14.1","16.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-14","5.37",,"0.00",,,"61","72","49","  270","  290","12.1","15.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-15","4.92",,"0.00",,,"64","81","51","  270","  290","13.0","16.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-16","6.04"," 1132","0.00",,,"61","66","53","  130","  140","15.0","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-17","6.26"," 0911","0.00",,,"62","74","56","  330","  360","15.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-18","4.92"," 1340","0.00",,,"62","72","50","  260","  230","12.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-19","5.82"," 1157","0.00",,,"58","67","49","  250","  190","12.1","15.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-20","9.17"," 2053","0.01",,,"56","60","47","   10","   10","25.1","35.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-21","8.05"," 0218","0.00",,,"55","62","49","  330","  330","21.9","30.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-22","5.14"," 1647","0.00",,,"54","64","41","  280","  280","13.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-23","4.70"," 1617","0.00",,,"56","65","46","  270","  280","13.0","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-24","4.70"," 1356","0.00",,,"58","71","48","  260","  280","16.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-25","5.14"," 1454","0.00",,,"56","67","48","  280","  270","12.1","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-26","4.03"," 1555","0.00",,,"56","64","47","  290","  290","10.1","13.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-27","4.70"," 1523","0.00",,,"59","74","49","  280","  280","14.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-28","4.92"," 1614","0.00",,,"59","72","50","  270","  270","13.0","14.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-29","4.70"," 1429","0.00","0.0","0.0","63","79","51","  280","  280","13.0","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-30","4.70"," 1602","0.00","0.0","0.0","60","68","50","  260","  260","17.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-12-31","4.47"," 1919","0.00","0.0","0.0","56","65","52","  270","  280","14.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-01","4.03",,"0.00","0.0","0.0","57","67","48","  270","  280","15.0","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-02","5.37",,"0.00","0.0","0.0","60","76","54","  270","  270","15.0","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-03","4.92",,"0.00","0.0","0.0","62","76","54","  250","  240","16.1","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-04","6.26",,"0.00","0.0","0.0","62","74","55","  270","  290","14.1","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-05","5.82",,"0.00","0.0","0.0","62","69","56","  260","  270","15.0","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-06","5.82",,"0.00","0.0","0.0","60","64","57","  260","  300","14.1","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-07","5.14",,"0.00","0.0","0.0","62","69","57","  250","  250","12.1","12.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-08","5.14",,"0.28","0.0","0.0","63","67","60","   80","   90","15.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-09","10.96",,"1.12","0.0","0.0","60","63","53","  260","  260","33.1","40.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-10","6.04",,"0.00","0.0","0.0","56","64","50","  260","  130","13.0","16.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-11","4.47",,"0.00","0.0","0.0","57","67","50","  270","  270","15.0","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-12","3.13",,"0.00","0.0","0.0","58","67","52","  250","  280","10.1","13.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-13","3.36",,"0.00","0.0","0.0","65","86","57","   30","  310","10.1","14.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-14","4.70",,"0.00","0.0","0.0","71","83","58","  250","  240","14.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-15","6.04",,"0.00","0.0","0.0","62","64","52","  260","  260","17.0","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-16","4.03",,"0.00","0.0","0.0","60","68","54","  270","  270","13.0","15.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-17","4.25",,"0.00","0.0","0.0","62","74","54","  260","  280","13.0","15.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-18","4.25",,"0.00","0.0","0.0","63","72","54","  270","  240","13.0","16.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-19","7.61",,"0.00","0.0","0.0","60","63","54","  270","  270","18.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-20","13.42",,"0.00","0.0","0.0","57","63","53","  260","  360","23.0","33.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-21","5.82",,"0.00","0.0","0.0","55","63","44","  270","  250","14.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-22","5.14",,"0.00","0.0","0.0","56","67","46","  270","  270","17.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-23","5.37"," 1357","0.00","0.0","0.0","59","75","48","  270","  260","15.0","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-24","7.16"," 1403","0.00","0.0","0.0","61","75","49","  270","  270","18.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-25","8.28"," 1552","0.00",,"0.0","57","62","48","  260","  250","21.9","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-26","6.49"," 0051","0.00","0.0","0.0","57","65","48","  330","  320","17.0","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-27","3.80"," 1503","0.00","0.0","0.0","59","74","47","  270","  250","10.1","13.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-28","4.92"," 1126","0.00","0.0","0.0","65","82","50","  270","  280","14.1","16.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-29","4.25"," 1544","0.00","0.0","0.0","73","89","54","  260","  260","15.0","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-30","5.82"," 1218","0.00","0.0","0.0","72","80","59","  270","  260","14.1","16.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-01-31","5.14"," 1224","0.00","0.0","0.0","65","78","55","  270","  260","15.0","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-01","4.70",,"0.00",,,"62","71","53","  270","  270","12.1","14.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-02","4.92",,"0.00","0.0","0.0","63","79","54","  270","  260","13.0","14.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-03","4.47",,"0.00","0.0","0.0","63","75","53","  260","  270","15.0","16.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-04","6.04",,"0.00","0.0","0.0","62","76","53","  270","  270","13.0","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-05","4.92",,"0.00","0.0","0.0","61","69","51","  270","  250","15.0","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-06","5.59",,"0.00","0.0","0.0","58","68","54","  280","  280","13.0","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-07","4.92"," 1523","0.00","0.0","0.0","61","81","51","  260","  270","16.1","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-08","5.82"," 1409","0.00","0.0","0.0","62","78","52","  270","  270","14.1","16.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-09","6.04"," 1201","0.00","0.0","0.0","61","72","51","  270","  160","12.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-10","5.37"," 1641","0.00","0.0","0.0","60","64","57","  240","  220","12.1","15.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-11","5.37"," 1404","0.00","0.0","0.0","59","68","51","  260","  260","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-12","9.62"," 1539","0.00","0.0","0.0","58","62","52","  240","  230","19.9","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-13","6.93"," 1511","0.00","0.0","0.0","56","66","50","  150","  140","17.0","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-14","4.92"," 1242","0.00","0.0","0.0","61","68","56","  230","  230","15.0","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-15","6.71"," 1600","0.00","0.0","0.0","61","70","52","  270","  260","18.1","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-16","6.71"," 1707","0.00","0.0","0.0","62","74","50","  250","  250","17.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-17","6.93"," 1528","0.00","0.0","0.0","61","72","51","  270","  250","14.1","15.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-18","9.40"," 2309","0.00","0.0","0.0","59","64","51","  260","  260","21.9","25.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-19","14.76"," 1318","0.00",,"0.0","55","59","49","  260","  260","36.9","40.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-20","8.50"," 1726","0.00","0.0","0.0","51","60","41","  270","  270","21.0","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-21","8.50"," 1548","0.00","0.0","0.0","53","60","46","  270","  270","21.9","25.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-22","10.07"," 1915","0.00","0.0","0.0","53","59","43","  260","  250","21.9","25.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-23","12.53"," 1622","0.00","0.0","0.0","53","59","47","  330","  340","25.9","35.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-24","7.61"," 1631","0.00","0.0","0.0","52","60","42","  260","  260","21.9","25.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-25","6.26"," 1654","0.00","0.0","0.0","54","68","44","  260","  280","19.9","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-26","9.40"," 2304","0.10",,"0.0","56","65","45","  260","  260","21.9","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-27","7.83"," 0052","0.00",,"0.0","52","57","47","  270","  280","21.9","29.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-02-28","6.49"," 1555","0.00","0.0","0.0","51","62","40","  200","  180","14.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-01","7.83",,"0.00","0.0","0.0","54","61","46","  260","  270","17.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-02","7.83",,"0.38","0.0","0.0","55","60","51","  190","  190","18.1","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-03","9.40",,"0.10","0.0","0.0","55","60","51","  260","  250","21.0","27.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-04","8.05",,"0.00","0.0","0.0","53","61","44","  270","  270","19.9","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-05","5.37",,"0.00","0.0","0.0","57","73","44","  260","  260","17.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-06","6.93",,"0.00","0.0","0.0","62","77","49","  260","  260","17.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-07","5.14",,"0.00","0.0","0.0","60","69","53","  260","  240","15.0","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-08","6.26",,"0.00","0.0","0.0","59","70","51","  250","  240","16.1","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-09","6.93",,"0.00","0.0","0.0","60","68","53","  240","  210","17.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-10","4.92",,"0.56","0.0","0.0","58","60","56","  110","  120","19.9","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-11","5.82",,"0.03","0.0","0.0","59","68","57","  100","  150","14.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-12","6.93",,"0.00","0.0","0.0","61","64","58","  260","  260","18.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-13","6.71",,"0.03","0.0","0.0","60","65","58","  260","  260","17.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-14","11.41",,"0.04","0.0","0.0","59","63","55","  260","  220","19.9","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-15","13.20",,"0.07","0.0","0.0","58","62","54","  260","  240","23.0","28.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-16","9.40",,"0.22","0.0","0.0","56","61","52","  240","  250","19.9","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-17","12.75",,"0.00","0.0","0.0","55","59","52","  270","  250","21.9","32.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-18","6.93",,"0.00","0.0","0.0","54","61","46","  250","  260","17.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-19","6.71",,"0.00","0.0","0.0","58","70","50","  260","  270","16.1","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-20","6.04",,"0.00","0.0","0.0","60","67","54","  260","  270","17.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-21","5.37",,"0.13","0.0","0.0","60","66","56","   40","   40","16.1","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-22","6.93",,"0.49","0.0","0.0","62","63","57","  240","  210","16.1","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-23","8.72",,"0.02","0.0","0.0","59","63","55","  270","  260","18.1","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-24","12.08",,"0.00","0.0","0.0","57","62","50","  270","  280","25.1","30.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-25","10.07",,"0.00","0.0","0.0","56","61","51","  270","   10","19.9","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-26","10.29",,"0.00","0.0","0.0","58","69","52","  260","  260","32.0","35.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-27","10.29",,"0.00","0.0","0.0","63","79","50","  270","  270","29.1","34.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-28","6.93",,"0.00","0.0","0.0","61","70","52","  260","  260","14.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-29","7.16",,"0.00","0.0","0.0","58","63","53","  270","  230","15.0","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-30","7.83",,"0.00","0.0","0.0","57","66","52","  250","  260","19.9","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-03-31","6.71",,"0.00","0.0","0.0","56","61","52","  260","  260","14.1","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-01","5.59",,"0.00","0.0","0.0","57","64","54","  250","  270","14.1","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-02","7.38",,"0.00","0.0","0.0","60","67","57","  250","  220","16.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-03","9.17",,"0.00","0.0","0.0","60","66","56","  270","  270","19.9","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-04","6.04",,"0.00","0.0","0.0","58","63","55","  270","  220","16.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-05","4.92",,"0.00","0.0","0.0","58","64","56","  240","  260","15.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-06","7.61",,"0.00","0.0","0.0","60","66","55","  260","  260","21.9","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-07","6.71",,"0.00","0.0","0.0","62","67","57","  220","  250","16.1","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-08","6.49",,"0.00","0.0","0.0","62","72","54","  260","  270","19.9","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-09","7.38",,"0.00","0.0","0.0","66","83","56","  270","  260","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-10","6.71",,"0.00","0.0","0.0","69","79","60","  260","  290","16.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-11","10.74",,"0.00","0.0","0.0","65","74","57","  260","  260","29.1","33.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-12","14.76",,"0.00","0.0","0.0","61","68","55","  330","  320","30.0","40.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-13","8.28",,"0.00","0.0","0.0","65","78","59","   10","  360","21.0","28.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-14","7.83",,"0.00","0.0","0.0","67","82","55","  250","  260","17.0","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-15","7.61",,"0.00","0.0","0.0","64","72","54","  250","  250","21.9","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-16","19.24",,"0.00","0.0","0.0","59","64","54","  270","  270","36.0","44.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-17","11.18",,"0.00","0.0","0.0","58","66","52","  260","  260","25.1","29.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-18","10.07",,"0.00","0.0","0.0","60","68","52","  260","  270","21.0","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-19","11.41",,"0.05","0.0","0.0","56","62","51","  240","  230","23.9","29.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-20","7.83",,"0.00","0.0","0.0","58","72","51","  260","  230","21.0","25.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-21","7.83",,"0.00","0.0","0.0","62","76","53","  250","  260","18.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-22","6.49",,"0.00","0.0","0.0","63","73","56","  270","  220","15.0","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-23","5.82",,"0.00","0.0","0.0","61","68","54","  260","  260","17.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-24","6.71",,"0.00","0.0","0.0","58","64","53","  270","  270","17.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-25","8.50",,"0.00","0.0","0.0","58","64","55","  260","  270","16.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-26","8.95",,"0.00","0.0","0.0","59","65","56","  260","  250","18.1","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-27","7.83",,"0.00","0.0","0.0","60","66","56","  240","  230","17.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-04-28","8.28",,"0.00","0.0","0.0","61","68","54","  250","  240","19.9","23.0"
